Kód lokace;Èíslo zboí;Èíslo zboí dodavatele;Kód varianty;Popis zboí;Popis varianty;Zásoba;Prodejní jednotka;Jednotková cena;DPH %;Cena vè. DPH;Èárové kódy
01;24254;37594;;Plyšová podloka GINO 95x65cm;;7;KS;552,56;21;668,6;4011905375946
01;24255;37595;;Plyšová podloka GINO 120x75cm;;7;KS;824,21;21;997,3;4011905375953
01;24256;37596;;Plyšová podloka GINO 140x100cm;;11;KS;1 353,39;21;1 637,6;4011905375960
01;24260;38431;;Podloka polštáø NALA èerno-béová 75 x 60 cm;;2;KS;337,52;21;408,4;4011905384313
01;24261;38432;;Podloka polštáø NALA èerno-béová 100 x 75 cm;;2;KS;595,87;21;721;4011905384320
01;24264;38373;;Podloka BEST OF ALL BREEDS béovo/hnìdá 100 x 70 cm;;2;KS;405,87;21;491,1;4011905383736
01;24270;37571;;Plyšová podloka WINNY 60x35cm -èerná/béové tlapky;;0;KS;215,87;21;261,2;4011905375717
01;24271;37572;;Plyšová podloka WINNY 70x45cm - èerná/béové tlapky;;4;KS;320;21;387,2;4011905375724
01;24272;37573;;Plyšová podloka WINNY 80x55cm - èerná/béové tlapky;;10;KS;436,69;21;528,4;4011905375731
01;24273;37574;;Plyšová podloka WINNY 90x65cm - èerná/béové tlapky;;6;KS;595,04;21;720;4011905375748
01;24274;37575;;Plyšová podloka WINNY 120x75cm - èerná/béové tlapky;;16;KS;887,52;21;1 073,9;4011905375755
01;24287;38147;;Obdelníková podloka LAZY DOG  hnìdo/zelená 100 x 70 cm;;2;KS;632,56;21;765,4;4011905381473
01;24293;37114;;Polštáø YINYA 80x55 cm - èerno/béovı;;3;KS;405,87;21;491,1;4011905371146
01;24294;37115;;Polštáø YINYA 90x65 cm - èerno/béovı;;5;KS;556,69;21;673,6;4011905371153
01;24295;37116;;Polštáø YINYA 105x75 cm - èerno/béovı;;3;KS;758,35;21;917,6;4011905371160
01;24296;37117;;Polštáø YINYA 120x80 cm - èerno/béovı;;5;KS;882,56;21;1 067,9;4011905371177
01;24300;23;;Polštáø oválnı è. 2 - 50 cm;;20;KS;93,39;21;113;8591648000023
01;24310;30;;Polštáø oválnı è. 3 - 55 cm;;20;KS;114,88;21;139;8591648000030
01;24320;47;;Polštáø oválnı è. 4 - 65 cm;;20;KS;139,67;21;169;8591648000047
01;24330;54;;Polštáø oválnı è. 5 - 70 cm;;14;KS;160,33;21;194;8591648000054
01;24340;78;;Polštáø oválnı è. 7 - 80 cm;;14;KS;205,79;21;249;8591648000078
01;24350;92;;Polštáø oválnı è. 9 - 90 cm;;14;KS;261,98;21;317;8591648000092
01;24360;115;;Polštáø oválnı è. 11 - 105 cm;;14;KS;329,75;21;399;8591648000115
01;24400;130030;;Pøepravní taška è. 1;;6;KS;241,74;21;292,5;5904356687418, 8591682244001, 8595226602517
01;24401;910.01;;Pøepravní taška è. 1 šusáková;;5;KS;397,52;21;481;5904356687418, 8591682244018, 8595226602111
01;24405;T1;;Pøepravní taška pro psy/koèky PASADENA 35x20x20 cm;;0;KS;350;21;423,5;24405, 8594037369213
01;24406;T2;;Pøepravní taška pro psy/koèky PASADENA 40x25x25 cm;;0;KS;450;21;544,5;24406, 8594037369220
01;24407;T3;;Pøepravní taška pro psy/koèky PASADENA 45x30x30 cm;;0;KS;500;21;605;24407, 8594037369237
01;24408;T4;;Pøepravní taška pro psy/koèky PASADENA 55x25x25 cm;;0;KS;520;21;629,2;24408, 8594037369244
01;24410;130040;;Pøepravní taška è. 2;;11;KS;270,91;21;327,8;5904356689511, 8591682244100, 8595226602524
01;24411;911.01;;Pøepravní taška è. 2 šusáková;;6;KS;428,35;21;518,3;5904356686237, 8591682244117, 8595226602128
01;24412;3623;2;Taška MILLIE nylonovı prouek  23 x 28 x 48 cm; - bílá;6;KS;405,87;21;491,1;4011905362328
01;24412;3623;3;Taška MILLIE nylonovı prouek  23 x 28 x 48 cm; - èervená;4;KS;405,87;21;491,1;4011905362335
01;24415;36228;;Taška MEGAN 25x30x45cm èerno/èervená;;3;KS;405,87;21;491,1;4011905362281
01;24416;36229;;Taška GEORGIA 21x25x45cm bronzovì/èerná;;4;KS;365,04;21;441,7;4011905362298
01;24417;3623;0;Taška VIKTORIA 26x29x50cm; - vínovì èervená/hnìdá;5;KS;238,02;21;288;4011905362304
01;24417;3623;1;Taška VIKTORIA 26x29x50cm; - tmavì modrá/svìtle modrá;0;KS;238,02;21;288;4011905362311
01;24418;36234;;Taška JAYDEN béovo/hnìdá s kapsou a packou 21x28x50 cm;;7;KS;266,03;21;321,9;4011905362342
01;24419;3624;1;Cestovní taška RILEY s kapsami, pìnová vıplò 45x23x21 cm; - šedá;6;KS;405,87;21;491,1;4053032362413
01;24419;3624;2;Cestovní taška RILEY s kapsami, pìnová vıplò 45x23x21 cm; - hnìdá;5;KS;405,87;21;491,1;4053032362420
01;24420;130050;;Pøepravní taška è. 3;;14;KS;332,56;21;402,4;8591682244209, 8595226602531
01;24421;912.01;;Pøepravní taška è. 3 šusáková;;5;KS;460,91;21;557,7;5904356686305, 8591682244216, 8595226602135
01;24422;36223;;Taška ŠACHOVNICE 21x25x45cm - béovo/hnìdá;;3;KS;412,56;21;499,2;4011905362236
01;24423;36211;;Taška RIVA 26x30x45cm;;9;KS;383,39;21;463,9;4011905362113, 4011905362120
01;24426;36401;;Taška VINCENT 1. 25x23x28cm max.do 6kg - sv. hnìdá s listy;;0;KS;229,17;21;277,3;4047974364017
01;24427;36402;;Taška VINCENT 2. 25x28x34cm max.do 6kg - sv. hnìdá s listy;;12;KS;332,56;21;402,4;4047974364024
01;24432;891.01;;Vak è. 1 (fretka a morèe);;10;KS;235,87;21;285,4;8591682244322, 8595226613117
01;24433;894.01;;Vak è. 2 (na štìòata);;11;KS;265,04;21;320,7;8591682244339, 8595226613124
01;24434;895.01;;Vak è. 3 (na štìòata);;5;KS;290,91;21;352;8591682244346, 8595226613131
01;24435;28941;;"Nylonovı batoh SAVINA ""klokanka"" 30x26x33cm èerno-šedı";;10;KS;437,52;21;529,4;4047974289419
01;24438;30102;;Ruksak na záda pro psa vel. M 23x15cm;;12;KS;124,21;21;150,3;4011905301020, 4011905301112, 8591682244384
01;24439;30103;;Ruksak na záda pro psa vel. L 28x18cm;;4;KS;150;21;181,5;4011905301037
01;24440;28841;;Nylonová pøepravní taška RYAN 47x27x26cm do 9kg;;0;KS;297,52;21;360;4011905288413, 4011905288420, 4011905288437, 8591682244407
01;24441;28851;;Nylonová pøepravní taška velká RYAN  54x30x30cm do 12kg;;7;KS;324,21;21;392,3;4011905288512, 4011905288529, 4011905288536
01;24443;39691;;T-Camp TWISTER XS 31x33x50cm;;12;KS;364,21;21;440,7;4011905396910
01;24444;39692;;T-Camp TWISTER S 45x45x64cm;;8;KS;465,87;21;563,7;4011905396927
01;244441;39693;;T-Camp TWISTER M 50x52x76cm;;5;KS;540;21;653,4;4011905396934
01;24446;28881;;Taška MALINDA ELEGANCE 38x24x26cm max. do 9kg - hnìdá;;6;KS;332,56;21;402,4;4047974288818
01;24447;28882;;Taška MALINDA ELEGANCE 50x30x27cm max. do 12kg - hnìdá;;5;KS;405,87;21;491,1;4047974288825
01;24448;28872;;Taška DeLuxe SAMIRA 47x30x28cm max. do 9kg - hnìdo/béová;;10;KS;406,69;21;492,1;4011905288727
01;24449;28873;;Taška DeLuxe SAMIRA 52x32x31cm max. do 12kg - hnìdo/béová;;5;KS;474,21;21;573,8;4011905288734
01;24450;28751;;Neoprenová pøepravní taška JAMIE 46x28x26cm max. do 9 kg;;6;KS;324,21;21;392,3;4011905287515, 8591682244506
01;24451;2889;;Nylon.pøepravní taška ADRIA 42x27x26cm do 9 kg - KOSTIÈKY;;8;KS;349,17;21;422,5;4011905028897
01;24452;28761;;Neoprenová pøepravní taška velká  52x30x30cm max. do 12 kg;;8;KS;410;21;496,1;4011905287614
01;244521;28904;;Cestovní síovaná taška JOSH èerno/èervená 20x30x45 cm;;2;KS;595,87;21;721;4047974289044
01;244522;28906;;Cestovní síovaná taška JACOB modro/èerná 27x23x42 cm;;2;KS;637,52;21;771,4;4047974289068
01;244523;28903;;Cest.taška MAXIMA s extra lùkovım prostorem 33x32x54 cm;;4;KS;1 072,56;21;1 297,8;4047974289037
01;244524;28902;;Cestovní taška MAJA hnìdo/béová 18x25x36 cm;;6;KS;332,56;21;402,4;4047974289020
01;244525;36416;;Cestovní taška FANNY zelená 21x23x33cm,vè.tašky na pamlsky;;4;KS;332,56;21;402,4;4011905364162
01;24453;36411;;Pøepravní taška NASTASJA 24x29x43cm - èerno/béová;;5;KS;390;21;471,9;4047974364116
01;24454-A;13113-11;;Drák na øídítka pro pøepravní box 24454;;1;KS;124,21;21;150,3;24454-A
01;24454;13113;;Pøepravní box na øidítka DE LUXE 42x27x25cm (max 7kg);;19;KS;787,52;21;952,9;4011905131139
01;24456;715090;;Transportní koèárek pro psy;;0;KS;645,87;21;781,5;8712695080954
01;244561;2880;;Tbag ELEGANCE batoh/vozík na koleèkách 36x50x27cm max.do 8kg;;8;KS;640,91;21;775,5;4011905028804
01;244562;28949;;Cestovní kabela na koleèkách èerno/šedá 34x43x67 cm;;10;KS;1 665,87;21;2 015,7;4011905289496
01;24457;2881;;Taška ELEGANCE na koleèkách 45x41x21cm max.do 10kg;;3;KS;1 158,35;21;1 401,6;4011905028811
01;24458;1299;;Pøepravní box na øídítka 38x25x25cm (max 6kg);;52;KS;507,52;21;614,1;4011905012995
01;24459;13112;;Pøepravní nylonovı box na nosiè kola 36x29x29cm (max 8kg);;22;KS;405,87;21;491,1;4011905131122
01;24460;2882;;Tbag nylonovı batoh CONNOR na psa 44x30x21cm max. do 8 kg;;24;KS;297,52;21;360;4011905028828
01;244601;28871;;Tbag nylonovı batoh DeLuxe SHIVA 41x30x21cm max. do 8 kg;;6;KS;440,91;21;533,5;4011905288710
01;244602;28900;;Tbag nylonovı batoh NELLY na psa 34x32x29cm max. do 5 kg;;2;KS;405,87;21;491,1;4047974289006
01;24461;48.01;;Kukaò è.1,bavlna  V 26cm x Š 38cm x H 33cm;;2;KS;391,74;21;474;8591682244612, 8595226605013
01;24462;49.01;;Kukaò è.2,bavlna  V 30cm x Š 40cm x H 34 cm;;3;KS;465,87;21;563,7;8591682244629, 8595226604023, 8595226605020
01;24463;36291;;Kukaò FELICIA 35x35x40cm - hnìdá;;6;KS;363,39;21;439,7;4011905362915
01;24465;3631;;Kukaò/pohovka FAY 42x28x44cm - krémová;;6;KS;352,73;21;426,8;4047974036310
01;24468;3696;;Kukaò LEIKA 35x35x40cm - béovo/bílá TRIXIE;;3;KS;480,91;21;581,9;4011905036960
01;24469;3684;1;Kukaò CHARLY 35x35x40cm;- èerná s béovımi tlapkami;0;KS;332,56;21;402,4;
01;24469;3684;2;Kukaò CHARLY 35x35x40cm;- bév.s èern.tlap. - ZRUŠENO;0;KS;332,56;21;402,4;
01;24470;3685;1;Kukaò CHARLY 40x40x45cm;- èerná s béovımi tlapkami;9;KS;413,39;21;500,2;
01;24470;3685;2;Kukaò CHARLY 40x40x45cm;- bé.s èern.tlap. - ZRUŠENO;1;KS;413,39;21;500,2;
01;24471;36901;;My Kitty Darling kukaò plyšová fialová 38x38x35 cm;;5;KS;324,71;21;392,9;4047974369012
01;244711;36902;;My Kitty Darling kukaò plyšová béovo-krémová 43x40x41 cm;;2;KS;432,56;21;523,4;4047974369029
01;24474;28943;;Transportní taška&pelíšek HENRY 40x30x35 cm nylon,èerno/šedá;;3;KS;1 340,91;21;1 622,5;4047974289433
01;244741;28940;;Transportní taška&pelíšek HOLLY 50x30x30 cm nylon,èerno/šedá;;4;KS;758,35;21;917,6;4011905289403
01;24475;39701;;T-Camp MobileKennel 1 32x32x47cm;;4;KS;436,69;21;528,4;4011905397016
01;24476;39702;;T-Camp MobileKennel 2 40x40x55cm;;4;KS;507,52;21;614,1;4011905397023
01;24477;39703;;T-Camp MobileKennel 3 50x50x60cm;;7;KS;682,56;21;825,9;4011905397030
01;24478;39704;;T-Camp MobileKennel 4 55x65x80cm;;7;KS;962,56;21;1 164,7;4011905397047
01;24479;39705;;T-Camp MobileKennel 5 70x75x95cm;;3;KS;1 154,21;21;1 396,6;4011905397054
01;24481;38.01;;Iglu è.1, bavlna        ATANER;;1;KS;318,35;21;385,2;5904356689207, 8591682244810, 8595226604016
01;24482;39.01;;Iglu è.2,bavlna         ATANER;;2;KS;370,91;21;448,8;5904356689221, 8591682244827, 8595226604023
01;24484;3698;;Iglù SHEILA 40x35x40cm, plyš  - béová+èerné tlapky;;10;KS;436,69;21;528,4;4011905036984
01;24486;36282;;Pelíšek koule MINOU è.2  41x30x50cm - béovo/hnìdá;;1;KS;548,35;21;663,5;4011905362823
01;24487;3630,36281;0;Pelíšek koule MINOU è.1  35x26x41cm; - svìtle fialová/fialová;22;KS;390,91;21;473;4011905363004
01;24487;3630,36281;1;Pelíšek koule MINOU è.1  35x26x41cm; - rùová/šedá;17;KS;390,91;21;473;4011905363011
01;24487;3630,36281;8;Pelíšek koule MINOU è.1  35x26x41cm; - béová/hnìdá;0;KS;390,91;21;473;4011905036281
01;24487;3630,36281;9;Pelíšek koule MINOU è.1  35x26x41cm; - tmavì modrá/modrá;12;KS;390,91;21;473;4011905363097
01;24488;36332;;Iglù MOON - plyšové, hnìdé 45 x 40 x 45 cm;;0;KS;556,69;21;673,6;4047974363324
01;24489;3714;;Iglù LEILA 40x35x40 cm, plyš -  béovo-bílá;;6;KS;378,68;21;458,2;4011905037141
01;24491;36340;;Kukaò, pelíšek, polštáø BUBBLES 3 v 1 béová, 44x28x42 cm;;12;KS;507,52;21;614,1;4047974363409
01;244911;36305;;Kukaò MINOU motiv bordó 35x26x41 cm;;12;KS;507,52;21;614,1;4011905363059
01;244912;36306;;Kukaò MINOU motiv béové listy 35x26x41 cm;;15;KS;465,87;21;563,7;4011905363066
01;244913;3690;6;Kukaò MY KITTY DARLING 41x26x35 cm;- purpurovo/béová;9;KS;437,52;21;529,4;
01;244913;3690;7;Kukaò MY KITTY DARLING 41x26x35 cm;- béovo/krémová;9;KS;437,52;21;529,4;
01;244914;36342;;Kukaò CEMRA hnìdá pytlovina s flízem uvnitø 38x35x38 cm;;4;KS;405,87;21;491,1;4053032363427
01;244915;37535;;Pelech TIMBER se støíškou, hnìdá pytlovina s flízem 46 cm;;3;KS;473,39;21;572,8;4053032375352
01;244916;37536;;Pelech TIMBER se støíškou, hnìdá pytlovina s flízem 55 cm;;2;KS;556,69;21;673,6;4053032375369
01;24492;36302;;Koule MINOU motiv irafa 35x26x41 cm;;9;KS;436,69;21;528,4;4011905363028
01;24493;36303;;Koule MINOU motiv snìnı leopard 35x26x41 cm;;14;KS;390,91;21;473;4011905363035
01;24494;36335;;Bouda HOLLIS s pøedsazenım polštáøem,hnìdá 43x32x36 cm;;0;KS;554,21;21;670,6;4047974363355
01;244941;36336;;Bouda HOLLIS s pøedsazenım polštáøem,fialová 43x32x36 cm;;4;KS;554,21;21;670,6;4047974363362
01;244942;36333;;Bouda HILLA se sedlovou støechou, fialová 35x30x40 cm;;6;KS;540,91;21;654,5;4047974363331
01;244943;36334;;Bouda HILLA se sedlovou støechou, béová 35x30x40 cm;;0;KS;540,91;21;654,5;4047974363348
01;24495;;;Odpoèívadlo pro fretku ètverec;;0;KS;186,69;21;225,9;8591682244957, 8595226612127
01;24496;;;Odpoèívadlo pro fretku tunel;;2;KS;186,69;21;225,9;8595226612134
01;24497;62691;;Závìsné odpoèívadlo pro køeèka 18x18cm TRIXIE;;31;KS;54,21;21;65,6;4011905626918
01;24498;62692;;Závìsné odpoèívadlo pro krysy a fretky 30x30cm TRIXIE;;46;KS;80;21;96,8;4011905626925
01;24499;36347;;Iglù Gina 42x37x42cm  béovo-èerné;;3;KS;473,39;21;572,8;4047974363478
01;24500;36348;;Iglù Nadia 40x35x40cm èerno-bílı vzor;;5;KS;352,73;21;426,8;4047974363485
01;24501;904.01;;Taška LUX s pøeskou è.1 ATANER;;4;KS;318,35;21;385,2;8591682245015, 8595226602210
01;24502;905.01;;Taška LUX s pøeskou è.2 ATANER;;3;KS;345,04;21;417,5;8591682245022, 8595226602227
01;24503;906.01;;Taška LUX s pøeskou è.3 ATANER;;3;KS;375,87;21;454,8;8591682245039, 8595226602234
01;24504;37968;;Pøepravní taška èerná KING OF DOGS 36x26x17cm;;2;KS;510;21;617,1;4011905379685
01;245041;37993;;Pøepravní taška èerná KING OF DOGS 41x30x21cm;;4;KS;686,69;21;830,9;4047974379936
01;245042;37969;;Pøepravní taška béová KING OF DOGS 36x26x17 cm;;2;KS;540,91;21;654,5;4011905379692
01;245043;37995;;Pøenosná taška béová KING OF DOGS 25x12x17 cm;;0;KS;216,03;21;261,4;4011905379951
01;245044;37996;;Pøepravní taška èerná KING OF DOGS 39x20x32 cm;;4;KS;509,17;21;616,1;4047974379967
01;24505;28944;;Nylonovı batoh Timon 34 x 44 x 30cm, max. do 12kg;;4;KS;787,52;21;952,9;4047974289440
01;24507;2894;5;Nylonová taška Tamica 21x22x48cm; - èervená/šedá;9;KS;599,17;21;725;
01;24507;2894;6;Nylonová taška Tamica 21x22x48cm; - NEEXISTUJE;0;KS;599,17;21;725;
01;24510;36224;;Pøepravní taška STORMY 38x22x24cm èerno-šedo-bílá;;4;KS;436,69;21;528,4;4011905362243
01;24511;907.01;;Taška LUX s pøeskou è.1 šusák;;4;KS;349,17;21;422,5;8591682245114, 8595226602319
01;24512;908.01;;Taška LUX s pøeskou è.2 šusák;;5;KS;375,87;21;454,8;8591682245121, 8595226602326
01;24513;909.01;;Taška LUX s pøeskou è.3 šusák;;3;KS;407,52;21;493,1;8591682245138, 8595226602333
01;24514;3642;1;Pøepravní taška ALISHA 39 x 20 x 32 cm;- kávová/krémová;6;KS;499,17;21;604;
01;24514;3642;2;Pøepravní taška ALISHA 39 x 20 x 32 cm;- støíbrná/rùová;5;KS;499,17;21;604;
01;24514;3642;3;Pøepravní taška ALISHA 39 x 20 x 32 cm;- bordó/krémová;2;KS;499,17;21;604;
01;24515;36225;;Transportní taška LILLY 38x22x24cm èerno-šedá;;5;KS;510;21;617,1;4011905362250
01;24518;28947;;Kuføík SISSY béovo-hnìdı s kostièkami 20x31x50 cm;;8;KS;907,52;21;1 098,1;4047974289471
01;24519;2896;4;ALINA bag, nylonová pøepravní taška se síkou; - šedá/bordó 27x27x54 cm 6kg;9;KS;390,91;21;473;
01;24519;2896;6;ALINA bag, nylonová pøepravní taška se síkou; - rùová/èerná 22x23x35 cm 5k;4;KS;390,91;21;473;
01;24520;36418;;Taška LEONA imitace kùe èerno/béová 28x24x40 cm;;14;KS;540,91;21;654,5;4011905364186
01;24521;39711;;T-Camp De LUXE 1 35x35x50cm;;8;KS;729,17;21;882,3;4011905397115
01;24522;39712;;T-Camp De LUXE 2 50x50x70cm;;12;KS;948,35;21;1 147,5;4011905397122
01;24525-A;39681-10;;Náhradní teleskopické tyèe pro T-Camp STAN pro psa;;0;KS;74,21;21;89,8;
01;24525;39681;;T-Camp STAN pro psa 88x72x115cm - šedı;;3;KS;338,35;21;409,4;4011905396811
01;24532;64052;;Nylonovı vıbìh 90 x 40 cm;;7;KS;677,52;21;819,8;4011905640525
01;24534;64054;;Nylonovı vıbìh 130 x 55 cm;;3;KS;973,39;21;1 177,8;4011905640549
01;24535;3944;;Posuvná bariéra pro štìòata a malé psy 63-108x50x31 cm;;4;KS;816,69;21;988,2;4011905039442
01;24536;39451;;Ochranná kov.bariéra pro štìòata i velké psy 75-85 cm/76 cm;;10;KS;1 064,21;21;1 287,7;4011905394510
01;24602;12819;;Tané zaøízení k vozíku za jízdní kolo (24603,24604,24605);;4;KS;54,21;21;65,6;4011905128191
01;24603;12813;;"Vozík pro psa za jízdní kolo  ""S""  38x37x58cm do 20 kg";;5;KS;2 536,69;21;3 069,4;4011905128139
01;24604-A;12815;;Pøední kolo a dradlo k vozíku 24604, konverze na bìhání;;1;KS;552,56;21;668,6;4011905128153
01;24604;12814;;"Vozík pro psa za jízdní kolo ""M""  45x48x74cm do 30 kg";;5;KS;2 854,21;21;3 453,6;4011905128146
01;24605-A;12817;;Pøední kolo a dradlo k vozíku 24605, konverze na bìhání;;1;KS;552,56;21;668,6;4011905128177
01;24605;12816;;"Vozík pro psa za jízdní kolo ""L""  60x57x80cm do 40 kg";;3;KS;3 318,35;21;4 015,2;4011905128160
01;24702;39341;;Transportní klec - hliníkovı rám, pevné panely 55x62x78 cm;;1;KS;3 980;21;4 815,8;4011905393414
01;24703;39342;;Transportní klec - hliníkovı rám, pevné panely 63x65x90 cm;;1;KS;4 391,65;21;5 313,9;4011905393421
01;24704;39343;;Transportní klec - hliníkovı rám, pevné panely 93x65x81 cm;;1;KS;5 145,04;21;6 225,5;4011905393438
01;24710;39361;;Cestovní box s kovovou møíkou 82x61x51cm;;5;KS;1 724,21;21;2 086,3;4011905393612
01;24711-A;39372;;Dìlící pøepáka pro pøepravku kód 24711 56x64x2 cm;;0;KS;280,91;21;339,9;4011905393728
01;24711;39362;;Cestovní box s kovovou møíkou 100x66x60cm;;7;KS;2 191,74;21;2 652;4011905393629
01;24712;39363;;Cestovní box s kovovou møíkou 100x71x80cm;;3;KS;3 416,69;21;4 134,2;4011905393636
01;24713;39721;;Transportní nylonovı box Vario S 61x43x46 cm èerno-šedı;;4;KS;1 190,91;21;1 441;4047974397213
01;24714;39722;;Transportní nylonovı box Vario M 76x48x51 cm èerno-šedı;;4;KS;1 424,21;21;1 723,3;4047974397220
01;24715;39723;;Transportní nylonovı box Vario M-L  91x58x61 cm èerno-šedı;;4;KS;1 695,04;21;2 051;4047974397237
01;24716;39724;;Transportní nylonovı box Vario L 99x67x71/61 cm èerno-šedı;;5;KS;2 137,52;21;2 586,4;4047974397244
01;24717;39725;;Transpor.nylon. box Vario DOUBLE 91x60x61/57 cm èerno-šedı;;1;KS;2 033,39;21;2 460,4;4047974397251
01;24718;39731;;Transportní plastovı box MALTA S skládací 42x46x64 cm;;1;KS;1 075,04;21;1 300,8;4011905397313
01;24719;39732;;Transportní plastovı box MALTA M skládací 51x55x76 cm;;1;KS;1 531,74;21;1 853,4;4011905397320
01;24803-A;39521;;"Termoizolace k døevìné boudì ""Natura"" kód 24803";;1;KS;454,21;21;549,6;4011905395210
01;24803;39511;;"""Natura"" bouda døevìná chata s terasou 100x82x90 cm";;1;KS;3 213,39;21;3 888,2;4011905395111
01;24804-A;39522;;"Termoizolace k døevìné boudì ""Natura"" kód 24804";;0;KS;625,04;21;756,3;4011905395227
01;24804;39512;;"""Natura"" bouda døevìná chata s terasou 130x100x105 cm";;0;KS;4 687,52;21;5 671,9;4011905395128
01;25050;10504053;;Plastovı pelech PERLA 53 cm;;2;KS;215,87;21;261,2;8006751063297, 8006751063310, 8006751063327, 8006751343511, 8591682250507
01;25060;10504061;;Plastovı pelech PERLA 61 cm;;2;KS;240,91;21;291,5;8006751064140, 8006751331235, 8591682250606
01;25070;10504077;;Plastovı pelech PERLA 77 cm;;2;KS;324,21;21;392,3;8006751064379, 8006751064386, 8006751064393, 8006751331273, 8006751343542, 8591682250705
01;25080;10504087;;Plastovı pelech PERLA 87 cm;;3;KS;482,56;21;583,9;8006751331280, 8006751343559, 8591682250804
01;30010;SC1600;;Sanal Kitten-pro koata 40tbl.;;102;KS;17,3;15;19,9;8711908114004
01;30011;SC3810;;SANAL DUO`S kuøe/krùta 50 g;;60;KS;20,96;15;24,1;8711908381000
01;30012;SC3820;;SANAL DUO´S losos/pstruh 50 g;;96;KS;20,96;15;24,1;8711908382007
01;30020;SC3400;;Sanal Sea Fisch   50g 85tbl.;;112;KS;29,13;15;33,5;8711908340007
01;30030;SC3300;;Sanal Salmon-losos.85tbl.;;111;KS;29,13;15;33,5;8711908330008
01;30040;SC1500;;Sanal Fantasy   150g/250tbl;;116;KS;49,13;15;56,5;8711908122009
01;30050;SC1800;;Sanal Catnip      24g/40tbl;;139;KS;17,3;15;19,9;8711908118002
01;30060;SC3600;;Sanal Cheese- tablety se sırem 24g / 40 tbl.;;138;KS;17,3;15;19,9;8711908360005
01;30070;SC1550;;Sanal Cat s tuòákem 125 g;;68;KS;50,96;15;58,6;8711908155007
01;30100;2805;;Sušené rybièky, pamlsek pro koèky  50g TRIXIE;;160;KS;13,91;15;16;4011905028057, 8591682301001
01;30150;4236;;Tráva pro koèku v sáèku 100g TRIXIE;;2;KS;16,7;15;19,2;4011905042367
01;30160;4235;;Tráva pro koèku v misce 100g TRIXIE;;0;KS;22;15;25,3;4011905042350
01;30170;4233;;BIOGRAS - tráva pro koèku TRIXIE;;0;KS;22,87;15;26,3;4011905042336
01;30200;SC1561;;SANAL Maltbits - Anti-hairball proti bezoárùm 75 g;;74;KS;30,96;15;35,6;8711908156103
01;30210;SC1562;;SANAL Cheesebits se sırem a kuøetem 75 g;;87;KS;30,96;15;35,6;8711908156202
01;30211;SC1563;;SANAL DENTA´S Bites 75 g - køupavı snack na èištìní zubù;;91;KS;24,61;15;28,3;8711908156301
01;30212;SC1564;;SANAL Fish BITES 75 g - køupavé rybièky drùbeí a losos;;32;KS;24,61;15;28,3;8711908156400
01;30213;SC1571;;SANAL ANTI-HAIRBALL BITES - plnìnı snack proti chomáèùm 75 g;;111;KS;28,96;15;33,3;8711908157100
01;30214;SC1572;;SANAL CHEESE BITES - plnìnı snack se sırem, køupavı 75 g;;124;KS;28,96;15;33,3;8711908157209
01;30215;SC1573;;SANAL DENTA´S - snack na èištìní zubù pro koèky 75 g;;116;KS;28,96;15;33,3;8711908157308
01;30216;SC1574;;SANAL FISH BITES - snack rybièky pro koèky 75 g;;120;KS;28,96;15;33,3;8711908157407
01;30220;4266;;Denta Fun Dentinos -  vitamíny 50g TRIXIE;;-1;KS;19,13;15;22;4011905042664
01;30230;4267;;HAPPIES light - losos s pstruhem 50g TRIXIE;;0;KS;19,13;15;22;4011905042671
01;30240;4268;;HAPPIES - kytièky losos & kuøe 50g TRIXIE;;39;KS;19,13;15;22;4011905042688
